date,district,rainfall_mm,river_gauge_m,danger_gauge_m,gauge_exceed,population_density,road_accessibility_index,distance_to_coast_km,past_incident_30d,lat,lon,relief_kits_demand,rainfall_lag1,gauge_lag1,rainfall_lag3,gauge_lag3,rainfall_lag7,gauge_lag7,rainfall_lag14,gauge_lag14,rainfall_roll3,demand_roll3,rainfall_roll7,demand_roll7,rainfall_roll14,demand_roll14,rainfall_roll30,demand_roll30,gauge_trend_7,doy,sin_doy,cos_doy,is_monsoon,is_cyclone_season,district_cat
2022-02-15,Khordha,2.6,0.65,4.5,0.0,854,0.75,40,0,20.18,85.6,125,1.6,0.6,3.2,0.55,0.2,0.5,2.2,0.54,6.799999999999998,108.66666666666667,12.299999999999999,103.85714285714286,17.4,102.14285714285714,34.5,101.43333333333334,0.15000000000000002,46,0.7112757519738152,0.7029130847082615,0,0,Khordha
2022-02-16,Khordha,2.7,0.7,4.5,0.0,854,0.75,40,0,20.18,85.6,112,2.6,0.65,2.6,0.55,0.5,0.5,1.6,0.54,6.899999999999998,110.33333333333333,14.5,107.14285714285714,18.5,103.28571428571429,37.2,101.46666666666667,0.19999999999999996,47,0.7232617254437388,0.6905740195722294,0,0,Khordha
2022-02-17,Khordha,0.5,0.63,4.5,0.0,854,0.75,40,0,20.18,85.6,92,2.7,0.7,1.6,0.6,1.2,0.5,0.1,0.53,5.799999999999998,109.66666666666667,13.8,107.57142857142857,18.9,103.64285714285714,36.900000000000006,100.96666666666667,0.13,48,0.7350336741329412,0.6780306024735382,0,0,Khordha
2022-02-18,Khordha,0.7,0.59,4.5,0.0,854,0.75,40,0,20.18,85.6,99,0.5,0.63,2.6,0.65,0.6,0.5,0.5,0.53,3.8999999999999977,101.0,13.9,106.28571428571429,19.099999999999998,103.57142857142857,36.0,100.9,0.08999999999999997,49,0.746588114532413,0.6652865452111116,0,0,Khordha
2022-02-19,Khordha,0.5,0.6,4.5,0.0,854,0.75,40,0,20.18,85.6,86,0.7,0.59,2.7,0.7,3.2,0.55,0.4,0.5,1.6999999999999977,92.33333333333333,11.2,102.14285714285714,19.2,102.5,36.5,100.9,0.04999999999999993,50,0.7579216274973472,0.6523456189565257,0,0,Khordha
2022-02-20,Khordha,0.2,0.59,4.5,0.0,854,0.75,40,0,20.18,85.6,98,0.5,0.6,0.5,0.63,2.6,0.55,1.1,0.55,1.3999999999999977,94.33333333333333,8.799999999999999,100.85714285714286,18.3,101.35714285714286,35.9,100.7,0.039999999999999925,51,0.7690308592589181,0.6392116531380588,0,0,Khordha
2022-02-21,Khordha,1.7,0.5,4.5,0.0,854,0.75,40,0,20.18,85.6,98,0.2,0.59,0.7,0.59,1.6,0.6,1.2,0.54,2.3999999999999977,94.0,8.9,101.42857142857143,18.8,101.07142857142857,33.6,100.16666666666667,-0.09999999999999998,52,0.7799125224167177,0.6258885343075018,0,0,Khordha
2022-02-22,Khordha,0.6,0.5,4.5,0.0,854,0.75,40,0,20.18,85.6,117,1.7,0.5,0.5,0.6,2.6,0.65,0.2,0.5,2.499999999999998,104.33333333333333,6.8999999999999995,100.28571428571429,19.2,102.07142857142857,33.300000000000004,100.93333333333334,-0.15000000000000002,53,0.7905633969115482,0.612380204990065,0,0,Khordha
2022-02-23,Khordha,0.3,0.5,4.5,0.0,854,0.75,40,0,20.18,85.6,103,0.6,0.5,0.2,0.59,2.7,0.7,0.5,0.5,2.5999999999999974,106.0,4.499999999999999,99.0,19.0,103.07142857142857,33.5,101.43333333333334,-0.19999999999999996,54,0.8009803309782905,0.5986906625177214,0,0,Khordha
2022-02-24,Khordha,0.4,0.5,4.5,0.0,854,0.75,40,0,20.18,85.6,78,0.3,0.5,1.7,0.5,0.5,0.63,1.2,0.5,1.2999999999999978,99.33333333333333,4.399999999999999,97.0,18.200000000000003,102.28571428571429,32.3,100.63333333333334,-0.13,55,0.8111602420785621,0.5848239578463322,0,0,Khordha
2022-02-25,Khordha,0.6,0.5,4.5,0.0,854,0.75,40,0,20.18,85.6,113,0.4,0.5,0.6,0.5,0.7,0.59,0.6,0.5,1.2999999999999976,98.0,4.299999999999999,99.0,18.2,102.64285714285714,32.4,101.06666666666666,-0.08999999999999997,56,0.8211001178128892,0.5707841943569036,0,0,Khordha
2022-02-26,Khordha,0.5,0.53,4.5,0.0,854,0.75,40,0,20.18,85.6,101,0.6,0.5,0.3,0.5,0.5,0.6,3.2,0.55,1.4999999999999978,97.33333333333333,4.299999999999999,101.14285714285714,15.5,101.64285714285714,32.300000000000004,101.13333333333334,-0.06999999999999995,57,0.8307970168121247,0.5565755266413303,0,0,Khordha
2022-02-27,Khordha,1.5,0.56,4.5,0.0,854,0.75,40,0,20.18,85.6,114,0.5,0.53,0.4,0.5,0.2,0.59,2.6,0.55,2.599999999999998,109.33333333333333,5.599999999999999,103.42857142857143,14.399999999999999,102.14285714285714,33.2,101.66666666666667,-0.029999999999999916,58,0.8402480696078469,0.5422021592729844,0,0,Khordha
2022-02-28,Khordha,0.2,0.5,4.5,0.0,854,0.75,40,0,20.18,85.6,99,1.5,0.56,0.6,0.5,1.7,0.5,1.6,0.6,2.199999999999998,104.66666666666667,4.1,103.57142857142857,13.0,102.5,33.1,101.43333333333334,0.0,59,0.8494504794814806,0.527668345562516,0,0,Khordha
2022-03-01,Khordha,0.3,0.54,4.5,0.0,854,0.75,40,0,20.18,85.6,98,0.2,0.5,0.5,0.53,0.6,0.5,2.6,0.65,1.9999999999999978,103.66666666666667,3.799999999999999,100.85714285714286,10.7,100.57142857142857,31.8,101.5,0.040000000000000036,60,0.8584015232918917,0.512978386299228,0,0,Khordha
2022-03-02,Khordha,2.1,0.53,4.5,0.0,854,0.75,40,0,20.18,85.6,96,0.3,0.54,1.5,0.56,0.3,0.5,2.7,0.7,2.599999999999998,97.66666666666667,5.6,99.85714285714286,10.1,99.42857142857143,32.4,100.8,0.030000000000000027,61,0.8670985522812081,0.4981366284784055,0,0,Khordha
2022-03-03,Khordha,2.4,0.53,4.5,0.0,854,0.75,40,0,20.18,85.6,110,2.1,0.53,0.2,0.5,0.4,0.5,0.5,0.63,4.799999999999997,101.33333333333333,7.6,104.42857142857143,12.0,100.71428571428571,32.6,101.46666666666667,0.030000000000000027,62,0.8755389928586302,0.4831474640149687,0,0,Khordha
2022-03-04,Khordha,0.8,0.5,4.5,0.0,854,0.75,40,0,20.18,85.6,107,2.4,0.53,0.3,0.54,0.6,0.5,0.7,0.59,5.299999999999998,104.33333333333333,7.799999999999999,103.57142857142857,12.1,101.28571428571429,31.8,101.83333333333333,0.0,63,0.8837203473619977,0.4680153284438345,0,0,Khordha
2022-03-05,Khordha,0.7,0.5,4.5,0.0,854,0.75,40,0,20.18,85.6,85,0.8,0.5,2.1,0.53,0.5,0.53,0.5,0.6,3.8999999999999977,100.66666666666667,7.999999999999999,101.28571428571429,12.3,101.21428571428571,32.4,101.76666666666667,-0.030000000000000027,64,0.8916401947968874,0.45274469960737107,0,0,Khordha
2022-03-06,Khordha,0.3,0.5,4.5,0.0,854,0.75,40,0,20.18,85.6,91,0.7,0.5,2.4,0.53,1.5,0.56,0.2,0.59,1.7999999999999978,94.33333333333333,6.799999999999999,98.0,12.399999999999999,100.71428571428571,32.199999999999996,101.46666666666667,-0.06000000000000005,65,0.8992961915530253,0.4373400963303323,0,0,Khordha
2022-03-07,Khordha,2.6,0.5,4.5,0.0,854,0.75,40,0,20.18,85.6,95,0.3,0.5,0.8,0.5,0.2,0.5,1.7,0.5,3.599999999999998,90.33333333333333,9.2,97.42857142857143,13.3,100.5,34.4,101.26666666666667,0.0,66,0.9066860720977985,0.4218060770826634,0,0,Khordha
2022-03-08,Khordha,0.0,0.5,4.5,0.0,854,0.75,40,0,20.18,85.6,110,2.6,0.5,0.7,0.5,0.3,0.54,0.6,0.5,2.8999999999999977,98.66666666666667,8.9,99.14285714285714,12.7,100.0,33.3,101.13333333333334,-0.040000000000000036,67,0.9138076496466615,0.40614723863057883,0,0,Khordha
2022-03-09,Khordha,0.8,0.51,4.5,0.0,854,0.75,40,0,20.18,85.6,108,0.0,0.5,0.3,0.5,2.1,0.53,0.3,0.5,3.3999999999999977,104.33333333333333,7.6,100.85714285714286,13.2,100.35714285714286,32.900000000000006,101.33333333333333,-0.020000000000000018,68,0.9206588168102428,0.3903682146763026,0,0,Khordha
2022-03-10,Khordha,1.0,0.5,4.5,0.0,854,0.75,40,0,20.18,85.6,97,0.8,0.51,2.6,0.5,2.4,0.53,0.4,0.5,1.7999999999999978,105.0,6.199999999999999,99.0,13.799999999999999,101.71428571428571,33.7,101.13333333333334,-0.030000000000000027,69,0.9272375462179537,0.374473674486883,0,0,Khordha
2022-03-11,Khordha,0.7,0.5,4.5,0.0,854,0.75,40,0,20.18,85.6,107,1.0,0.5,0.0,0.5,0.8,0.5,0.6,0.5,2.499999999999998,104.0,6.1,99.0,13.899999999999999,101.28571428571429,33.9,101.73333333333333,0.0,70,0.9335418911179212,0.35846832151248087,0,0,Khordha
2022-03-12,Khordha,0.4,0.5,4.5,0.0,854,0.75,40,0,20.18,85.6,87,0.7,0.5,0.8,0.51,0.7,0.5,0.5,0.53,2.099999999999998,97.0,5.8,99.28571428571429,13.799999999999999,100.28571428571429,33.099999999999994,101.66666666666667,0.0,71,0.9395699859530622,0.342356891994542,0,0,Khordha
2022-03-13,Khordha,2.3,0.51,4.5,0.0,854,0.75,40,0,20.18,85.6,107,0.4,0.5,1.0,0.5,0.3,0.5,1.5,0.56,3.3999999999999977,100.33333333333333,7.799999999999999,101.57142857142857,14.6,99.78571428571429,34.800000000000004,101.63333333333334,0.010000000000000009,72,0.945320046913132,0.3261441535642696,0,0,Khordha
2022-03-14,Khordha,2.7,0.5,4.5,0.0,854,0.75,40,0,20.18,85.6,113,2.3,0.51,0.7,0.5,2.6,0.5,0.2,0.5,5.399999999999998,102.33333333333333,7.8999999999999995,104.14285714285714,17.1,100.78571428571429,34.3,101.56666666666666,0.0,73,0.9507903724625832,0.3098349038318025,0,0,Khordha
2022-03-15,Khordha,1.3,0.5,4.5,0.0,854,0.75,40,0,20.18,85.6,96,2.7,0.5,0.4,0.5,0.0,0.5,0.3,0.54,6.299999999999998,105.33333333333333,9.2,102.14285714285714,18.099999999999998,100.64285714285714,33.0,101.2,0.0,74,0.9559793438440766,0.2934339689665273,0,0,Khordha
2022-03-16,Khordha,0.6,0.5,4.5,0.0,854,0.75,40,0,20.18,85.6,98,1.3,0.5,2.3,0.51,0.8,0.51,2.1,0.53,4.599999999999998,102.33333333333333,8.999999999999998,100.71428571428571,16.6,100.78571428571429,32.0,101.33333333333333,-0.010000000000000009,75,0.9608854255574977,0.27694620226893646,0,0,Khordha
2022-03-17,Khordha,0.7,0.5,4.5,0.0,854,0.75,40,0,20.18,85.6,102,0.6,0.5,2.7,0.5,1.0,0.5,2.4,0.53,2.599999999999998,98.66666666666667,8.7,101.42857142857143,14.899999999999999,100.21428571428571,30.099999999999998,100.56666666666666,0.0,76,0.9655071658143364,0.2603764827344581,0,0,Khordha
2022-03-18,Khordha,3.2,0.55,4.5,0.0,854,0.75,40,0,20.18,85.6,117,0.7,0.5,1.3,0.5,0.7,0.5,0.8,0.5,4.499999999999998,105.66666666666667,11.2,102.85714285714286,17.3,100.92857142857143,30.6,100.73333333333333,0.050000000000000044,77,0.969843196967294,0.24372971360968387,0,0,Khordha
2022-03-19,Khordha,1.0,0.52,4.5,0.0,854,0.75,40,0,20.18,85.6,87,3.2,0.55,0.6,0.5,0.4,0.5,0.7,0.5,4.899999999999999,102.0,11.799999999999999,102.85714285714286,17.6,101.07142857142857,31.1,100.56666666666666,0.020000000000000018,78,0.9738922359149924,0.22701082094141847,0,0,Khordha
2022-03-20,Khordha,3.4,0.5,4.5,0.0,854,0.75,40,0,20.18,85.6,106,1.0,0.52,0.7,0.5,2.3,0.51,0.3,0.5,7.599999999999998,103.33333333333333,12.9,102.71428571428571,20.7,102.14285714285714,33.800000000000004,100.8,-0.010000000000000009,79,0.9776530844816641,0.2102247521189836,0,0,Khordha
2022-03-21,Khordha,0.0,0.52,4.5,0.0,854,0.75,40,0,20.18,85.6,89,3.4,0.5,3.2,0.55,2.7,0.5,2.6,0.5,4.399999999999999,94.0,10.2,99.28571428571429,18.099999999999998,101.71428571428571,33.300000000000004,100.9,0.020000000000000018,80,0.981124629771712,0.19337647441020586,0,0,Khordha
2022-03-22,Khordha,0.7,0.5,4.5,0.0,854,0.75,40,0,20.18,85.6,103,0.0,0.52,1.0,0.52,1.3,0.5,0.0,0.5,4.099999999999998,99.33333333333333,9.6,100.28571428571429,18.8,101.21428571428571,33.8,101.06666666666666,0.0,81,0.984305844499033,0.17647097349152166,0,0,Khordha
2022-03-23,Khordha,0.0,0.51,4.5,0.0,854,0.75,40,0,20.18,85.6,94,0.7,0.5,3.4,0.5,0.6,0.5,0.8,0.51,0.6999999999999982,95.33333333333333,8.999999999999998,99.71428571428571,18.0,100.21428571428571,32.1,100.93333333333334,0.010000000000000009,82,0.9871957872910085,0.15951325197263655,0,0,Khordha
2022-03-24,Khordha,0.3,0.5,4.5,0.0,854,0.75,40,0,20.18,85.6,103,0.0,0.51,0.0,0.52,0.7,0.5,1.0,0.5,0.9999999999999982,100.0,8.6,99.85714285714286,17.299999999999997,100.64285714285714,31.8,100.46666666666667,0.0,83,0.9897936029670716,0.14250832791617088,0,0,Khordha
2022-03-25,Khordha,1.3,0.51,4.5,0.0,854,0.75,40,0,20.18,85.6,90,0.3,0.5,0.7,0.5,3.2,0.55,0.7,0.5,1.5999999999999983,95.66666666666667,6.699999999999999,96.0,17.9,99.42857142857143,32.8,100.03333333333333,-0.040000000000000036,84,0.992098522791769,0.12546123335273648,0,0,Khordha
2022-03-26,Khordha,1.3,0.51,4.5,0.0,854,0.75,40,0,20.18,85.6,97,1.3,0.51,0.0,0.51,1.0,0.52,0.4,0.5,2.8999999999999986,96.66666666666667,7.0,97.42857142857143,18.8,100.14285714285714,33.7,100.66666666666667,-0.010000000000000009,85,0.9941098647022418,0.10837701279187609,0,0,Khordha
2022-03-27,Khordha,0.3,0.5,4.5,0.0,854,0.75,40,0,20.18,85.6,113,1.3,0.51,0.3,0.5,3.4,0.5,2.3,0.51,2.8999999999999986,100.0,3.8999999999999995,98.42857142857143,16.8,100.57142857142857,33.4,100.66666666666667,0.0,86,0.9958270335100595,0.09126072172931188,0,0,Khordha
2022-03-28,Khordha,3.2,0.54,4.5,0.0,854,0.75,40,0,20.18,85.6,105,0.3,0.5,1.3,0.51,0.0,0.52,2.7,0.5,4.799999999999999,105.0,7.1,100.71428571428571,17.3,100.0,36.1,100.8,0.020000000000000018,87,0.9972495210773451,0.07411742515094437,0,0,Khordha
2022-03-29,Khordha,0.4,0.53,4.5,0.0,854,0.75,40,0,20.18,85.6,106,3.2,0.54,1.3,0.51,0.7,0.5,1.3,0.5,3.8999999999999986,108.0,6.8,101.14285714285714,16.4,100.71428571428571,35.0,100.53333333333333,0.030000000000000027,88,0.998376906467142,0.056952196034039754,0,0,Khordha
2022-03-30,Khordha,0.4,0.5,4.5,0.0,854,0.75,40,0,20.18,85.6,89,0.4,0.53,0.3,0.5,0.0,0.51,0.6,0.5,3.9999999999999982,100.0,7.199999999999999,100.42857142857143,16.2,100.07142857142857,35.199999999999996,100.2,-0.010000000000000009,89,0.9992088560679753,0.03977011384605572,0,0,Khordha
2022-03-31,Khordha,1.1,0.54,4.5,0.0,854,0.75,40,0,20.18,85.6,88,0.4,0.5,3.2,0.54,0.3,0.5,0.7,0.5,1.8999999999999984,94.33333333333333,8.0,98.28571428571429,16.6,99.07142857142857,36.0,99.86666666666666,0.040000000000000036,90,0.9997451236925734,0.022576263041545485,0,0,Khordha
2022-04-01,Khordha,1.6,0.51,4.5,0.0,854,0.75,40,0,20.18,85.6,113,1.1,0.54,0.4,0.53,1.3,0.51,3.2,0.55,3.0999999999999983,96.66666666666667,8.3,101.57142857142857,15.0,98.78571428571429,35.5,100.43333333333334,0.0,91,0.9999855506507186,0.005375731557583884,0,0,Khordha
2022-04-02,Khordha,0.3,0.5,4.5,0.0,854,0.75,40,0,20.18,85.6,103,1.6,0.51,0.4,0.5,1.3,0.51,1.0,0.52,2.9999999999999982,101.33333333333333,7.299999999999999,102.42857142857143,14.3,99.92857142857143,33.4,100.2,-0.010000000000000009,92,0.9999300657962057,-0.011826390691832589,0,0,Khordha
2022-04-03,Khordha,3.7,0.5,4.5,0.0,854,0.75,40,0,20.18,85.6,105,0.3,0.5,1.1,0.54,0.3,0.5,3.4,0.5,5.599999999999998,107.0,10.7,101.28571428571429,14.6,99.85714285714286,36.300000000000004,100.13333333333334,0.0,93,0.9995786855478958,-0.029025013321975237,0,0,Khordha
2022-04-04,Khordha,1.2,0.52,4.5,0.0,854,0.75,40,0,20.18,85.6,113,3.7,0.5,1.6,0.51,3.2,0.54,0.0,0.52,5.199999999999998,107.0,8.700000000000001,102.42857142857143,15.8,101.57142857142857,36.800000000000004,101.06666666666666,-0.020000000000000018,94,0.9989315138848577,-0.046215046983708354,0,0,Khordha
2022-04-05,Khordha,2.0,0.58,4.5,0.0,854,0.75,40,0,20.18,85.6,98,1.2,0.52,0.3,0.5,0.4,0.53,0.7,0.5,6.899999999999999,105.33333333333333,10.3,101.28571428571429,17.1,101.21428571428571,38.50000000000001,101.3,0.04999999999999993,95,0.9979887423155984,-0.06339140486951038,0,0,Khordha
2022-04-06,Khordha,0.8,0.52,4.5,0.0,854,0.75,40,0,20.18,85.6,92,2.0,0.58,3.7,0.5,0.4,0.5,0.0,0.51,3.9999999999999982,101.0,10.7,101.71428571428571,17.900000000000002,101.07142857142857,36.7,101.2,0.020000000000000018,96,0.9967506498213929,-0.08054900421874167,0,0,Khordha
2022-04-07,Khordha,0.8,0.5,4.5,0.0,854,0.75,40,0,20.18,85.6,99,0.8,0.52,1.2,0.52,1.1,0.54,0.3,0.5,3.599999999999998,96.33333333333333,10.4,103.28571428571429,18.4,100.78571428571429,37.5,100.83333333333333,-0.040000000000000036,97,0.9952176027737294,-0.09768276782171598,0,0,Khordha
2022-04-08,Khordha,5.6,0.58,4.5,0.0,854,0.75,40,0,20.18,85.6,113,0.8,0.5,2.0,0.58,1.6,0.51,1.3,0.51,7.1999999999999975,101.33333333333333,14.4,103.28571428571429,22.7,102.42857142857143,42.3,101.0,0.06999999999999995,98,0.9933900548258936,-0.11478762552212701,0,0,Khordha
2022-04-09,Khordha,1.7,0.54,4.5,0.0,854,0.75,40,0,20.18,85.6,92,5.6,0.58,0.8,0.52,0.3,0.5,1.3,0.51,8.099999999999998,101.33333333333333,15.799999999999999,101.71428571428571,23.099999999999998,102.07142857142857,43.0,100.83333333333333,0.040000000000000036,99,0.9912685467787256,-0.13185851571739118,0,0,Khordha
2022-04-10,Khordha,0.6,0.54,4.5,0.0,854,0.75,40,0,20.18,85.6,97,1.7,0.54,0.8,0.5,3.7,0.5,0.3,0.5,7.899999999999997,100.66666666666667,12.7,100.57142857142857,23.400000000000002,100.92857142857143,42.900000000000006,100.5,0.040000000000000036,100,0.9888537064205885,-0.1488903868564548,0,0,Khordha
2022-04-11,Khordha,1.1,0.5,4.5,0.0,854,0.75,40,0,20.18,85.6,102,0.6,0.54,5.6,0.58,1.2,0.52,3.2,0.54,3.3999999999999972,97.0,12.6,99.0,21.3,100.71428571428571,43.6,101.0,-0.020000000000000018,101,0.986146248341595,-0.16587819893463143,0,0,Khordha
2022-04-12,Khordha,1.4,0.5,4.5,0.0,854,0.75,40,0,20.18,85.6,108,1.1,0.5,1.7,0.54,2.0,0.58,0.4,0.53,3.099999999999997,102.33333333333333,12.0,100.42857142857143,22.3,100.85714285714286,42.7,101.03333333333333,-0.07999999999999996,102,0.9831469737221499,-0.1828169249850199,0,0,Khordha
2022-04-13,Khordha,0.0,0.5,4.5,0.0,854,0.75,40,0,20.18,85.6,117,1.4,0.5,0.6,0.54,0.8,0.52,0.4,0.5,2.4999999999999973,109.0,11.2,104.0,21.900000000000002,102.85714285714286,40.0,101.16666666666667,-0.020000000000000018,103,0.9798567700958665,-0.1997015525660636,0,0,Khordha
2022-04-14,Khordha,1.4,0.52,4.5,0.0,854,0.75,40,0,20.18,85.6,111,0.0,0.5,1.1,0.5,0.8,0.5,1.1,0.54,2.799999999999997,112.0,11.799999999999999,105.71428571428571,22.2,104.5,40.1,101.66666666666667,0.020000000000000018,104,0.9762766110869321,-0.21652708524481437,0,0,Khordha
2022-04-15,Khordha,0.7,0.54,4.5,0.0,854,0.75,40,0,20.18,85.6,90,1.4,0.52,1.4,0.5,5.6,0.58,1.6,0.51,2.099999999999997,106.0,6.8999999999999995,102.42857142857143,21.299999999999997,102.85714285714286,40.199999999999996,101.4,-0.039999999999999925,105,0.9724075561219968,-0.23328854407545518,0,0,Khordha
2022-04-16,Khordha,3.2,0.59,4.5,0.0,854,0.75,40,0,20.18,85.6,130,0.7,0.54,0.0,0.5,1.7,0.54,0.3,0.5,5.299999999999997,110.33333333333333,8.399999999999999,107.85714285714286,24.200000000000003,104.78571428571429,42.7,102.33333333333333,0.04999999999999993,106,0.9682507501166718,-0.2499809690726521,0,0,Khordha
2022-04-17,Khordha,0.1,0.58,4.5,0.0,854,0.75,40,0,20.18,85.6,97,3.2,0.59,1.4,0.52,0.6,0.54,3.7,0.5,3.9999999999999973,105.66666666666667,7.8999999999999995,107.85714285714286,20.599999999999998,104.21428571428571,39.6,101.66666666666667,0.039999999999999925,107,0.9638074231367307,-0.26659942067929354,0,0,Khordha
2022-04-18,Khordha,0.7,0.59,4.5,0.0,854,0.75,40,0,20.18,85.6,101,0.1,0.58,0.7,0.54,1.1,0.5,1.2,0.52,3.999999999999997,109.33333333333333,7.499999999999999,107.71428571428571,20.099999999999998,103.35714285714286,39.3,102.13333333333334,0.08999999999999997,108,0.9590788900341131,-0.28313898122818354,0,0,Khordha
2022-04-19,Khordha,1.1,0.55,4.5,0.0,854,0.75,40,0,20.18,85.6,94,0.7,0.59,3.2,0.59,1.4,0.5,2.0,0.58,1.8999999999999968,97.33333333333333,7.199999999999999,105.71428571428571,19.2,103.07142857142857,37.0,101.73333333333333,0.050000000000000044,109,0.9540665500578387,-0.2995947563972602,0,0,Khordha
2022-04-20,Khordha,0.8,0.55,4.5,0.0,854,0.75,40,0,20.18,85.6,99,1.1,0.55,0.1,0.58,0.0,0.5,0.8,0.52,2.599999999999997,98.0,8.0,103.14285714285714,19.2,103.57142857142857,37.8,102.06666666666666,0.050000000000000044,110,0.9487718864399473,-0.31596187665790293,0,0,Khordha
2022-04-21,Khordha,0.1,0.51,4.5,0.0,854,0.75,40,0,20.18,85.6,96,0.8,0.55,0.7,0.59,1.4,0.52,0.8,0.5,1.9999999999999971,96.33333333333333,6.699999999999999,101.0,18.5,103.35714285714286,37.199999999999996,101.83333333333333,-0.010000000000000009,111,0.9431964659565866,-0.33223549871590435,0,0,Khordha
2022-04-22,Khordha,1.4,0.5,4.5,0.0,854,0.75,40,0,20.18,85.6,106,0.1,0.51,1.1,0.55,0.7,0.54,5.6,0.58,2.299999999999997,100.33333333333333,7.4,103.28571428571429,14.299999999999999,102.85714285714286,38.599999999999994,102.23333333333333,-0.040000000000000036,112,0.9373419384643772,-0.3484108069446808,0,0,Khordha
2022-04-23,Khordha,4.4,0.57,4.5,0.0,854,0.75,40,0,20.18,85.6,119,1.4,0.5,0.8,0.55,3.2,0.59,1.7,0.54,5.899999999999998,107.0,8.600000000000001,101.71428571428571,17.0,104.78571428571429,42.7,102.76666666666667,-0.020000000000000018,113,0.9312100364121947,-0.3644830148102912,0,0,Khordha
2022-04-24,Khordha,0.6,0.5,4.5,0.0,854,0.75,40,0,20.18,85.6,95,4.4,0.57,0.1,0.51,0.1,0.58,0.6,0.54,6.399999999999998,106.66666666666667,9.100000000000001,101.42857142857143,17.0,104.64285714285714,42.00000000000001,102.93333333333334,-0.07999999999999996,114,0.9248025743285089,-0.38044736628785164,0,0,Khordha
2022-04-25,Khordha,1.5,0.51,4.5,0.0,854,0.75,40,0,20.18,85.6,111,0.6,0.5,1.4,0.5,0.7,0.59,1.1,0.5,6.499999999999998,108.33333333333333,9.9,102.85714285714286,17.4,105.28571428571429,42.2,103.4,-0.07999999999999996,115,0.9181214482844365,-0.39629913726891813,0,0,Khordha
2022-04-26,Khordha,2.8,0.55,4.5,0.0,854,0.75,40,0,20.18,85.6,101,1.5,0.51,4.4,0.57,1.1,0.55,1.4,0.5,4.899999999999997,102.33333333333333,11.6,103.85714285714286,18.8,104.78571428571429,44.7,103.0,0.0,116,0.9111686353326631,-0.41203363695942635,0,0,Khordha
2022-04-27,Khordha,0.1,0.5,4.5,0.0,854,0.75,40,0,20.18,85.6,105,2.8,0.55,0.6,0.5,0.8,0.55,0.0,0.5,4.399999999999998,105.66666666666667,10.9,104.71428571428571,18.900000000000002,103.92857142857143,41.6,103.0,-0.050000000000000044,117,0.9039461929224011,-0.42764620926777464,0,0,Khordha
2022-04-28,Khordha,2.7,0.5,4.5,0.0,854,0.75,40,0,20.18,85.6,100,0.1,0.5,1.5,0.51,0.1,0.51,1.4,0.52,5.599999999999998,102.0,13.5,105.28571428571429,20.2,103.14285714285714,43.9,102.8,-0.010000000000000009,118,0.8964562582905575,-0.44313223418263453,0,0,Khordha
2022-04-29,Khordha,5.5,0.56,4.5,0.0,854,0.75,40,0,20.18,85.6,105,2.7,0.5,2.8,0.55,1.4,0.5,0.7,0.54,8.299999999999997,103.33333333333333,17.6,105.14285714285714,25.0,104.21428571428571,49.0,103.33333333333333,0.06000000000000005,119,0.8887010478292915,-0.45848712914008766,0,0,Khordha
2022-04-30,Khordha,0.4,0.5,4.5,0.0,854,0.75,40,0,20.18,85.6,95,5.5,0.56,0.1,0.5,4.4,0.57,3.2,0.59,8.599999999999998,100.0,13.6,101.71428571428571,22.2,101.71428571428571,48.300000000000004,103.56666666666666,-0.06999999999999995,120,0.8806828564301475,-0.47370635037968,0,0,Khordha
2022-05-01,Khordha,2.5,0.5,4.5,0.0,854,0.75,40,0,20.18,85.6,103,0.4,0.5,2.7,0.5,0.6,0.5,0.1,0.58,8.399999999999997,101.0,15.5,102.85714285714286,24.599999999999998,102.14285714285714,49.2,103.23333333333333,0.0,121,0.8724040568049612,-0.48878539428899265,0,0,Khordha
2022-05-02,Khordha,0.9,0.54,4.5,0.0,854,0.75,40,0,20.18,85.6,91,2.5,0.5,5.5,0.56,1.5,0.51,0.7,0.59,3.799999999999997,96.33333333333333,14.9,100.0,24.8,101.42857142857143,49.800000000000004,102.83333333333333,0.030000000000000027,122,0.8638670987837349,-0.503719798736334,0,0,Khordha
2022-05-03,Khordha,0.0,0.5,4.5,0.0,854,0.75,40,0,20.18,85.6,93,0.9,0.54,0.4,0.5,2.8,0.55,1.1,0.55,3.3999999999999972,95.66666666666667,12.100000000000001,98.85714285714286,23.700000000000003,101.35714285714286,46.1,102.43333333333334,-0.050000000000000044,123,0.8550745085896932,-0.518505144391157,0,0,Khordha
2022-05-04,Khordha,1.2,0.5,4.5,0.0,854,0.75,40,0,20.18,85.6,96,0.0,0.5,2.5,0.5,0.1,0.5,0.8,0.55,2.0999999999999974,93.33333333333333,13.200000000000001,97.57142857142857,24.1,101.14285714285714,46.099999999999994,101.86666666666666,0.0,124,0.8460288880917339,-0.533137056031809,0,0,Khordha
2022-05-05,Khordha,2.2,0.51,4.5,0.0,854,0.75,40,0,20.18,85.6,104,1.2,0.5,0.9,0.54,2.7,0.5,0.1,0.51,3.3999999999999977,97.66666666666667,12.7,98.14285714285714,26.2,101.71428571428571,46.3,102.06666666666666,0.010000000000000009,125,0.8367329140344921,-0.5476112038402312,0,0,Khordha
